-3.307571230792838435e-13,4.526630806300779852e-14,-1.166046426082090193e-13,-1.354088282473631111e-13,2.229900292194386680e-13,-1.025191216641463399e-13,9.904750630784775467e-14,-2.945042213570170375e-13,-4.050258392562788856e-13,3.097795457651653095e-13,5.491852632377725030e-14,7.960190666345123844e-14,-3.309201870860256633e-14,-1.158005982770937692e-13,-5.181076921656480039e-15,-8.394842980485872630e-13,-4.653174547064597988e-13,-1.134646846964737499e-13,5.000058526938300218e-14,-7.094849881206233277e-13
2.758392472768100845e-13,-8.548066768310214059e-15,1.196605748515766621e-13,8.921292524166624105e-14,-2.376833539013967211e-13,5.998283467145704151e-14,-7.280309168022913724e-14,2.419698556105354115e-13,3.517574686390245731e-13,-3.348037992678687402e-13,-3.550718746803127601e-14,-8.453025605870134740e-14,3.726191447409044066e-14,2.301741696547621174e-13,1.775716482492126214e-14,9.131449936472524342e-13,4.949469653570126582e-13,8.393708905013452792e-14,-1.377327071838685413e-14,6.728276789880194286e-13
2.832922698509099391e-13,7.860167594922473633e-14,4.991829432449135240e-14,-9.679458840353150073e-14,1.916695968606774159e-13,-2.435340882948888730e-13,-4.339208029349728157e-13,7.736563126248263700e-14,-6.295365704428457221e-14,-6.280533818708855520e-14,-8.481930435788598288e-14,-1.280418371156499813e-13,-1.650697807609180501e-14,-4.206734786904586798e-13,1.777952649472877567e-14,-2.581234921986141906e-13,1.898630992008820684e-13,2.155400695164760849e-14,3.535930229170425321e-14,3.550069309701808784e-13
3.805785981497722403e-13,-1.956661286987848580e-13,-5.495338342362265927e-14,-1.548866286962824468e-13,-1.867241170711020359e-13,-6.877490113868511834e-14,3.937339278399509812e-13,1.529124320654579039e-13,3.797887568671165504e-13,-1.332896466810229441e-14,1.718002367971649402e-13,1.371338481138961729e-13,-3.478500040093868151e-15,4.760667229354587082e-13,4.131615297282842381e-14,-6.370390326360109157e-13,-1.348489462454915966e-13,1.840652399920893190e-14,-1.834323708552187959e-13,3.032096058605548983e-13
-4.549420735966425156e-15,-2.164501217150061052e-15,2.457268329786321814e-14,5.745404152435185097e-15,6.063725910276929199e-15,-3.794707603699265519e-16,-1.902048397256494994e-14,1.109648397473739223e-14,1.354591352281664385e-14,1.716151092762130403e-14,-1.215824316225244672e-15,2.008083369725577327e-14,4.152385900402233432e-15,6.268748541093938087e-15,-1.769507392175573290e-14,-6.083133129164419728e-15,1.856338433664506127e-14,1.703400875213700871e-14,7.636469581684401930e-15,7.247891523065597141e-15
-1.452031312028367882e-14,-5.867295581676867933e-15,-7.619528922739315924e-15,1.008725438247926043e-14,-2.341497221808319651e-15,7.287641085214346948e-15,3.098432968529074572e-15,1.972434802294253942e-15,-4.062071859434190912e-15,-1.853725506428816061e-14,-8.782430620420111911e-15,1.317573979607578050e-14,1.020423979689044636e-15,-7.180806513643056554e-15,7.605244559116819403e-15,8.068822303017308961e-15,-1.699714587827250156e-14,2.591351612457604148e-15,4.280972278059014258e-15,-3.183217578417441018e-16
-8.236206855416483563e-14,-1.417485920307548497e-15,5.995204332975845318e-15,8.432794393331555227e-14,2.201624299535964724e-14,3.705369344686459954e-15,2.569732621138243189e-14,-2.693075797088884116e-13,6.281867387381012691e-15,-2.737502065308650145e-14,-1.100059713460277422e-13,2.101205494320357303e-14,3.531723524741181564e-14,2.374402757743254710e-14,5.371137562493188966e-16,1.510076785837810576e-15,-3.211289741067435699e-13,6.135239885574073071e-14,1.609094801846566725e-13,1.770025098712935119e-13
-1.651979199051786806e-14,3.660735472926486631e-15,-2.333523253642867668e-14,-1.160153583986724135e-14,1.579893052998772654e-14,-1.287300827519829283e-14,1.313016434131581561e-14,-2.059078141282075225e-14,-3.409487183683376776e-15,-1.792850942575544004e-14,-4.924922299945518056e-15,-2.056731860018180813e-14,-6.408843767163299905e-15,-1.321707267456118540e-14,9.464548793942841737e-15,-1.073847702925088965e-14,-2.034637174995641840e-14,4.808023706411425693e-15,-1.850420045055450879e-14,-1.396992974588267405e-14
-9.185035544645447914e-15,-4.331225048753717388e-15,4.746637111141538412e-16,1.024636105129150820e-14,-5.527262675331101605e-16,2.239078063584476475e-14,-2.651199572378803992e-15,-2.853446645634249990e-14,-7.314027855587212912e-16,-2.779406479275214892e-14,-2.034158431973853709e-14,-1.088452245001647611e-14,2.731105272490985669e-16,-2.087306022469093136e-15,1.105327851816384488e-14,1.372285531736627817e-14,-4.089773224941195551e-14,-6.529065482707707702e-16,1.511724773139988542e-14,3.262798017877877044e-15
2.630447942797431438e-14,2.920894862784573220e-15,2.893844018581059885e-15,1.072492789022660986e-14,1.692678115727819232e-14,3.348558409721480444e-15,2.512096433648913774e-16,8.934823367279243200e-14,2.072235612271544625e-15,1.530188736137416683e-14,4.818086034308333154e-15,1.701611941629099789e-14,5.782700707168686449e-15,4.286935390007684532e-15,1.153482691307328167e-14,5.959859342152817874e-15,6.475310738995876392e-14,7.534988258339758715e-15,1.359958153035467632e-14,1.722298519080123214e-14
-1.438080340573910654e-14,5.399896025118366971e-15,-1.393525052295618849e-14,-2.215366562072218493e-14,-2.321645480030110065e-14,-2.504832279093260894e-15,3.836991488426200192e-16,1.184588451635937290e-14,-4.017782200688158056e-15,-9.896489010230435923e-15,-1.191920368827370513e-14,-1.745077606724043662e-14,6.119996003028926879e-15,1.894009038147514978e-14,-1.423541189440880039e-14,7.300746378974265482e-16,-2.160955876046033453e-14,8.270836272805670575e-16,2.872268395348598347e-15,3.300636673697621148e-15
1.807050602903315095e-14,-2.516053771578485865e-15,1.461005795511116645e-14,3.994970586979063043e-14,6.171604026439236890e-15,-2.787483785460231900e-16,9.892260621757742456e-16,3.793308982896759218e-14,1.930747228762186296e-14,1.785680978083625803e-15,-3.822896860183888634e-15,-8.205242041370297557e-16,3.499154091479717010e-15,1.309792118514563342e-14,1.321010900494357099e-14,-1.840956315342368033e-14,2.168252556666860897e-14,1.860209035420279378e-14,5.627714006611883590e-14,7.218845746864710478e-14
2.118964725905669866e-14,2.576308307314367774e-15,-1.268131650036807834e-14,-8.002821495767253879e-15,-5.222168183993680657e-15,-7.152969622864491228e-15,-1.907003201184753749e-15,2.576606462911801287e-15,-5.717540156602307633e-16,-2.187009254250860124e-14,-4.340142611622410662e-15,-2.211230330784186293e-15,8.715359163524727393e-15,-3.201242439535012529e-15,-1.201640241303703061e-14,-9.921452765251914663e-15,1.088408876914748191e-14,-1.356954913017682784e-14,-1.128990564230880622e-14,-1.803526945842737206e-14
-2.721976290198657722e-14,4.481278629425711202e-15,9.716511449597842187e-15,-3.253148618542756054e-14,2.233131214668393483e-14,-4.539120815327812863e-15,-2.805915222392485475e-15,-3.951288081449622069e-14,-8.991397036639536822e-15,-4.267311330685696902e-15,8.038817007893772626e-16,-2.786236952961873570e-14,-1.805760402318057345e-14,-7.402444542753405798e-15,-3.944327503502265131e-16,1.276349902504247957e-14,-5.575899984788801333e-14,-7.467984564080154541e-15,-3.744682515460784344e-14,-2.388193809377270327e-14
-3.165935395788022078e-14,8.281515664204652794e-15,1.608435606925695538e-14,7.088947484579222191e-15,2.600892591575476587e-15,6.469651203655502059e-15,6.764012093485316512e-15,-5.673564916486295573e-14,2.514611782689080144e-14,8.358548228559747884e-15,-3.370632765953285315e-14,-6.061774346366455291e-16,7.396210380261614148e-15,2.369578058075694216e-15,4.373183672828906410e-15,1.040172722260868099e-14,-4.684295486223621907e-14,-4.628242233906121328e-15,2.881288957423677743e-14,2.566826959315982037e-14
-9.885430148071083778e-15,-1.085291795668852366e-14,1.718352023172275977e-15,-1.357789748690496623e-14,1.065738209488076293e-14,3.377343977400970587e-15,-1.656444079123353674e-14,5.408542537443938869e-15,-1.838627991176955412e-14,1.462209259922575555e-15,-7.613809756279454888e-15,7.998755737620433237e-15,2.130294638608143387e-14,4.426607734878129641e-15,-5.474949920508676016e-15,-7.035008426498068346e-15,-1.874867448792283398e-14,-1.020451084743356773e-15,-6.244787673082008439e-15,-9.455327146246084169e-15
1.783187313086909143e-14,-1.319528254023483171e-15,-1.254291809305030370e-14,2.195596135456945319e-14,-4.781873681747317306e-15,1.189532413542471190e-14,1.038307894524193031e-14,3.213683659464283693e-15,-9.294865224718229513e-16,-2.733382097053205229e-15,-1.183601827658975481e-14,-2.677881787843672257e-14,2.214341991019219691e-14,1.299557250006300180e-14,-1.209210682973083095e-15,1.376719918622093530e-15,-2.293326119284788689e-14,3.772568195337111518e-14,7.624521673743611672e-14,6.989309304927804334e-14
3.120767533282275963e-15,-2.394921283857542882e-15,-4.532764680091616594e-15,1.440533347989159108e-14,-9.542117530153548799e-15,1.017514252108636663e-14,-1.928192577393267326e-15,-1.700370530141603886e-14,5.237740037696003714e-15,-7.115171624626215330e-15,7.682785343240267073e-15,1.556306488846234681e-14,-2.431094334089806130e-14,1.835250701409663066e-14,6.416782795219677649e-15,1.394826772528959258e-14,-1.073617648776614697e-15,2.760798859489932422e-15,-5.529403974621760476e-15,-2.331231182487597531e-14
-1.499836496318684986e-14,-1.646610365418910149e-14,-1.217244621071200683e-14,4.775910569798647032e-15,-6.868366552587046314e-15,-1.223207733019870957e-14,1.546294559409688851e-14,-1.196807410119848925e-14,-1.010091532985257778e-14,-1.101955983059954569e-14,-2.699706777575805461e-14,7.882420844512738611e-15,1.451475658414969061e-15,-1.037527268960003468e-14,-7.124942996705740939e-15,1.341429137907690361e-16,2.684755629617230355e-15,8.114385899316012285e-15,5.479666199958987960e-15,-1.434421158241772076e-14
-1.882912228912125840e-14,-1.690956944778998494e-14,3.123206988170368348e-15,-1.038980099871134044e-14,-1.600726929479323601e-14,1.849998561460897140e-14,-1.379105163401561640e-15,4.838143774499314986e-15,5.182649014806584020e-15,2.126472825950131984e-14,1.833421110243593777e-14,1.467451377426542969e-14,-1.152273805885006830e-14,-9.294323123631986761e-17,9.815986998923387219e-15,2.792091644693295294e-16,-3.590552334620245034e-15,2.842778096256992626e-16,9.820161177287456411e-15,5.512734366219795845e-15
-2.266698113928544700e-14,-1.818478093801312312e-14,-1.737645400831655529e-14,-1.298288733464492140e-14,-1.217374725331898944e-14,-1.581417288787356767e-15,-2.435443340054188610e-15,6.814969595592135221e-15,-1.035272128441233619e-14,-2.801724780995829001e-14,6.784178253893546895e-15,3.581878717240360999e-15,-1.658785955815922364e-14,-1.143510741825892740e-14,7.265591123531423001e-15,9.810999668929953899e-15,-6.730727086790011526e-16,-6.605068054998941562e-15,-2.522515616526499471e-14,-1.733021278566004852e-14
8.625901642272948422e-14,3.121418054585767266e-16,1.991982967464167587e-14,2.710739618883017954e-13,-4.452536429833120479e-14,2.023251358118649534e-14,7.247788523859211018e-14,1.113099412988760584e-13,9.828992003982350845e-14,4.249362363720199376e-14,1.157694816747434352e-14,2.889236159347996491e-14,1.612923119717613041e-13,4.608184493715139496e-15,1.253836444392586458e-14,1.201030377581679964e-14,7.923739789306161185e-14,2.497707986617858644e-13,4.255089119595267810e-13,6.337321075897128786e-13
-6.647243519508627685e-15,2.425615047360607512e-14,-2.385190569359485480e-14,-6.215514214424899819e-15,-2.859366389496020844e-15,6.556278957237093863e-15,9.183138190843598281e-15,-5.426973974376192444e-15,-1.624460115035031293e-14,7.785981061270152992e-15,-2.165921521996017063e-14,-6.827980021661961274e-15,-4.483718084313803587e-15,3.640778000260636027e-15,-6.693701582599631550e-15,1.409994083295673661e-14,-4.089502174398074175e-15,-1.359687102492346256e-14,-3.759069878289666988e-14,-3.672745701316371125e-14
3.645456332634910979e-14,1.765807552261966507e-14,-2.671815676688615859e-14,1.094857711436691972e-13,-2.624067413012354244e-14,5.606626274357040529e-15,2.283627930851905852e-14,7.710271223565490217e-14,3.777338684896047738e-14,4.853740022750518968e-14,6.841505443763717942e-15,3.656011040784057364e-14,7.838217921940504596e-14,-8.118180606919711551e-15,6.028028553747843965e-15,-2.201364091014568203e-14,7.892634028977552063e-14,9.491431078589851467e-14,1.651774420366458607e-13,2.833622008910352541e-13
2.595049826067952203e-13
-1.828008230897459896e-14
-1.530026105811543857e-14
-1.052334218029638002e-13
-1.791344850232690078e-13
-1.783122260956560012e-14
-1.833320821542638868e-14
2.233834861878336575e-13
4.380783930058029796e-14
2.902014566152910646e-13
4.174167522047467216e-14
1.222064983930071236e-13
-3.235042442262248130e-14
-3.125711495188809863e-14
4.567136599464838298e-14
-3.476082269249225476e-14
2.195689376843779073e-13
-9.238530079835882702e-14
-3.010563803459986865e-14
-4.509457043888609462e-14
-3.160896457771178447e-12
-2.541380734327747248e-13
-4.411857164321464353e-13
-1.694592816764428633e-13
-6.049926185025533698e-13
-8.785494033658469704e-13
-5.222593191245294975e-13
-4.971682787680009596e-13
-7.929984793819677691e-13
-3.711659885691220850e-13
-2.054602148138240381e-13
-1.495771822374036830e-13
-6.443554457363775967e-14
-4.844848480733965346e-13
-1.817326806619404267e-14
-2.506086917847261120e-12
-1.110027000872371161e-12
-1.087716071726529954e-13
-1.907341472262569226e-13
-1.019080653197335096e-12
-2.394738053690392832e-13
1.311581052099164424e-14
6.492853130146691853e-15
-2.825777806192419916e-13
5.930846092017105775e-14
-9.437763071051818997e-15
-7.290045303531833554e-14
-3.919275928104815065e-13
-1.054271687311869599e-13
-1.184924554309407796e-13
-5.714873019257993292e-14
-1.528235003822597804e-13
-1.494436085297534689e-13
-3.909199353113734787e-15
3.072195275954925364e-15
9.624462685153822861e-15
-3.317615279718744148e-13
-2.569138478347721133e-13
-4.104177935004837963e-13
-6.818213528492211850e-13
-4.607919948385053033e-13
2.220446049250313081e-16
0.000000000000000000e+00,7.967870628115031328e-02
1.000000000000000000e+01,1.689922794498507951e-03
2.000000000000000000e+01,1.140168692946386684e-03
3.000000000000000000e+01,9.863820102762126639e-04
4.000000000000000000e+01,8.648775323885641219e-04
5.000000000000000000e+01,7.955509590397700278e-04
6.000000000000000000e+01,7.279625249095914540e-04
7.000000000000000000e+01,7.542902397999064028e-04
8.000000000000000000e+01,6.175214489032760951e-04
9.000000000000000000e+01,6.887361831802496287e-04
1.000000000000000000e+02,5.305216157699418162e-04
1.100000000000000000e+02,5.180978020099565170e-04
1.200000000000000000e+02,5.370796167016734374e-04
1.300000000000000000e+02,4.980695758097510809e-04
1.400000000000000000e+02,4.492777674870545288e-04
1.500000000000000000e+02,4.275184562062705096e-04
1.600000000000000000e+02,4.032539134684349634e-04
1.700000000000000000e+02,3.652379226861973303e-04
1.800000000000000000e+02,4.187145720805267660e-04
1.900000000000000000e+02,3.502358267547494154e-04
2.000000000000000000e+02,3.266591406520435916e-04
2.100000000000000000e+02,3.303610707110805900e-04
2.200000000000000000e+02,3.355419793687144546e-04
2.300000000000000000e+02,2.869534243176945893e-04
2.400000000000000000e+02,3.101872382878941535e-04
2.500000000000000000e+02,2.709387517769423206e-04
2.600000000000000000e+02,2.548629229638579700e-04
2.700000000000000000e+02,2.591259724882987890e-04
2.800000000000000000e+02,2.438757635260897978e-04
2.900000000000000000e+02,2.546955474111805531e-04
3.000000000000000000e+02,2.294824398947532286e-04
3.100000000000000000e+02,2.364542797557655466e-04
3.200000000000000000e+02,2.259299457965112433e-04
3.300000000000000000e+02,2.148997448322531969e-04
3.400000000000000000e+02,2.168935194163031934e-04
3.500000000000000000e+02,2.024636768680729596e-04
3.600000000000000000e+02,2.838640049426474112e-04
3.700000000000000000e+02,1.997889028421991466e-04
3.800000000000000000e+02,1.950244408891178523e-04
3.900000000000000000e+02,1.990719243700834259e-04
4.000000000000000000e+02,1.841259370511875288e-04
4.100000000000000000e+02,2.518446357983918906e-04
4.200000000000000000e+02,2.152335670388449192e-04
4.300000000000000000e+02,1.802691837779392284e-04
4.400000000000000000e+02,1.839139912525527090e-04
4.500000000000000000e+02,1.854019850381920958e-04
4.600000000000000000e+02,2.035679240665887212e-04
4.700000000000000000e+02,1.839022619029316899e-04
4.800000000000000000e+02,1.629828661458977267e-04
4.900000000000000000e+02,1.961308289566695098e-04
5.000000000000000000e+02,1.764061193833774968e-04
5.100000000000000000e+02,1.695602608343680978e-04
5.200000000000000000e+02,1.773596691174293314e-04
5.300000000000000000e+02,1.707216806804653963e-04
5.400000000000000000e+02,1.748892787388164373e-04
5.500000000000000000e+02,1.620520840168390990e-04
5.600000000000000000e+02,1.894164853061069368e-04
5.700000000000000000e+02,1.544951146645574076e-04
5.800000000000000000e+02,1.955446602907366075e-04
5.900000000000000000e+02,1.680758175973988877e-04
6.000000000000000000e+02,1.543671383028836662e-04
6.100000000000000000e+02,1.588592965516792005e-04
6.200000000000000000e+02,1.563467193258194195e-04
6.300000000000000000e+02,1.492804027277678895e-04
6.400000000000000000e+02,1.537226479077816144e-04
6.500000000000000000e+02,1.640712363648593342e-04
6.600000000000000000e+02,1.476475261121955481e-04
6.700000000000000000e+02,1.481793647926919223e-04
6.800000000000000000e+02,1.552411370521085941e-04
6.900000000000000000e+02,1.349938240677132104e-04
7.000000000000000000e+02,1.541400947338126572e-04
7.100000000000000000e+02,1.708690256575227983e-04
7.200000000000000000e+02,1.453380412089503248e-04
7.300000000000000000e+02,1.513633209274148318e-04
7.400000000000000000e+02,1.492308256241857238e-04
7.500000000000000000e+02,1.441568779014922995e-04
7.600000000000000000e+02,1.373351304848951723e-04
7.700000000000000000e+02,1.486616218331831087e-04
7.800000000000000000e+02,1.409286694642407334e-04
7.900000000000000000e+02,1.462305078997257906e-04
8.000000000000000000e+02,1.372555697264651962e-04
8.100000000000000000e+02,1.528284453707948035e-04
8.200000000000000000e+02,1.419455164933245469e-04
8.300000000000000000e+02,1.322545619245568238e-04
8.400000000000000000e+02,1.443615947867674142e-04
8.500000000000000000e+02,1.301106004430260419e-04
8.600000000000000000e+02,1.272858625485356735e-04
8.700000000000000000e+02,1.338752750202610827e-04
8.800000000000000000e+02,1.209640458709304155e-04
8.900000000000000000e+02,1.263823284355944734e-04
9.000000000000000000e+02,1.521102401674810417e-04
9.100000000000000000e+02,1.592829205523532687e-04
9.200000000000000000e+02,1.551500401044467853e-04
9.300000000000000000e+02,1.298458387194281792e-04
9.400000000000000000e+02,1.253753603988362066e-04
9.500000000000000000e+02,1.290494944583373427e-04
9.600000000000000000e+02,1.530940005454532716e-04
9.700000000000000000e+02,1.292294044649814374e-04
9.800000000000000000e+02,1.204533677857148405e-04
9.900000000000000000e+02,1.141670638585248521e-04
1.000000000000000000e+03,1.137494756834736743e-04
1.010000000000000000e+03,1.221061041039787735e-04
1.020000000000000000e+03,1.178726933319535890e-04
1.030000000000000000e+03,1.114809034205638591e-04
1.040000000000000000e+03,1.102920644709132344e-04
1.050000000000000000e+03,1.153938715827209515e-04
1.060000000000000000e+03,1.166882352955736388e-04
1.070000000000000000e+03,1.084499161480994320e-04
1.080000000000000000e+03,1.371217254179657181e-04
1.090000000000000000e+03,1.096796871943637146e-04
1.100000000000000000e+03,1.207937009260516364e-04
1.110000000000000000e+03,1.077405766542720170e-04
1.120000000000000000e+03,1.013977557915067090e-04
1.130000000000000000e+03,1.122557443832372079e-04
1.140000000000000000e+03,1.241759779081366797e-04
1.150000000000000000e+03,1.231689088942849726e-04
1.160000000000000000e+03,1.027615247611454133e-04
1.170000000000000000e+03,1.101044572396649553e-04
1.180000000000000000e+03,1.155360577287762404e-04
1.190000000000000000e+03,1.106143677189904247e-04
1.200000000000000000e+03,9.680248955619405785e-05
1.210000000000000000e+03,9.915948410470725284e-05
1.220000000000000000e+03,1.025404735706450645e-04
1.230000000000000000e+03,1.070837809683679553e-04
1.240000000000000000e+03,9.523287948642560736e-05
1.250000000000000000e+03,1.049006808747786519e-04
1.260000000000000000e+03,1.089190646422784060e-04
1.270000000000000000e+03,1.250639801754269804e-04
1.280000000000000000e+03,9.114252672795721954e-05
1.290000000000000000e+03,1.021294164223393439e-04
1.300000000000000000e+03,9.446531992163468660e-05
1.310000000000000000e+03,1.020059598950873083e-04
1.320000000000000000e+03,9.529187550053549202e-05
1.330000000000000000e+03,9.259191739722216210e-05
1.340000000000000000e+03,9.550767669964451312e-05
1.350000000000000000e+03,9.040051168093597266e-05
1.360000000000000000e+03,9.297566085276270042e-05
1.370000000000000000e+03,9.007766021548202788e-05
1.380000000000000000e+03,9.110569488454826122e-05
1.390000000000000000e+03,9.068656874845522494e-05
1.400000000000000000e+03,1.159075926833437958e-04
1.410000000000000000e+03,9.350062244951845125e-05
1.420000000000000000e+03,9.909349546868194631e-05
1.430000000000000000e+03,8.873338492603605188e-05
1.440000000000000000e+03,9.558359002879399406e-05
1.450000000000000000e+03,8.479915583933970926e-05
1.460000000000000000e+03,9.142819991730934354e-05
1.470000000000000000e+03,9.001913693796806523e-05
1.480000000000000000e+03,8.910184047378570118e-05
1.490000000000000000e+03,9.271752291173870355e-05
1.500000000000000000e+03,8.720171641576767330e-05
1.510000000000000000e+03,8.415436359772668243e-05
1.520000000000000000e+03,8.142093863384883105e-05
1.530000000000000000e+03,8.783941999857637411e-05
1.540000000000000000e+03,8.453017218786881360e-05
1.550000000000000000e+03,8.446833867772641233e-05
1.560000000000000000e+03,9.344192070953927817e-05
1.570000000000000000e+03,8.694107947423941130e-05
1.580000000000000000e+03,8.598299911478004946e-05
1.590000000000000000e+03,9.611429352858591305e-05
1.600000000000000000e+03,8.517514075533421053e-05
1.610000000000000000e+03,8.294594342157751265e-05
1.620000000000000000e+03,9.264550760733693301e-05
1.630000000000000000e+03,8.649658346338372054e-05
1.640000000000000000e+03,9.553757002376796420e-05
1.650000000000000000e+03,8.344858541657798449e-05
1.660000000000000000e+03,8.184164519154823634e-05
1.670000000000000000e+03,8.523618551907354132e-05
1.680000000000000000e+03,9.520843950893773523e-05
1.690000000000000000e+03,8.124723740966472514e-05
1.700000000000000000e+03,8.585327966676409132e-05
1.710000000000000000e+03,8.577009660122932196e-05
1.720000000000000000e+03,8.998360334227613257e-05
1.730000000000000000e+03,9.655059321454255374e-05
1.740000000000000000e+03,9.740329680223566375e-05
1.750000000000000000e+03,8.254235628169392274e-05
1.760000000000000000e+03,7.948026611422957474e-05
1.770000000000000000e+03,7.802251782699054885e-05
1.780000000000000000e+03,8.467756673732650455e-05
1.790000000000000000e+03,8.739111913785663438e-05
1.800000000000000000e+03,9.452271250727338351e-05
1.810000000000000000e+03,7.993037824387171845e-05
1.820000000000000000e+03,8.313264575910423305e-05
1.830000000000000000e+03,7.508164619661137891e-05
1.840000000000000000e+03,7.873898032384609802e-05
1.850000000000000000e+03,7.776709073482356081e-05
1.860000000000000000e+03,8.421767631842918135e-05
1.870000000000000000e+03,8.646494000320475483e-05
1.880000000000000000e+03,7.609893462247270578e-05
1.890000000000000000e+03,8.891263893195356055e-05
1.900000000000000000e+03,8.318769680814803514e-05
1.910000000000000000e+03,9.875800242816212837e-05
1.920000000000000000e+03,7.734980779283942196e-05
1.930000000000000000e+03,7.299932565248761179e-05
1.940000000000000000e+03,8.891286561984456673e-05
1.950000000000000000e+03,8.084370442253074830e-05
1.960000000000000000e+03,7.258600905593743638e-05
1.970000000000000000e+03,8.572814621891627765e-05
1.980000000000000000e+03,7.982411329131407424e-05
1.990000000000000000e+03,7.596247536809481126e-05
-8.984617188434246282e-02,6.761220910479945334e-02,7.401143287485592026e-01,-6.101065430181964316e-02,2.585391478510122298e-01,-2.492389706975912944e-01,2.077012615968791369e-04,4.267403334478906546e-02,-2.359637237531908571e-01,1.640333778981138690e-01,2.713687412114164643e-01,1.115562813524924729e-01,2.806696055119677347e-01,-5.261804600428260370e-02,8.138974624345850228e-02,-1.109610711685490997e-01,-1.771960075090517894e-01,7.207548232840292890e-01,6.002776875559160535e-02,1.906511858047985619e-01
8.765956301163013720e-02,-7.119899522727987651e-02,-7.338326797189484996e-01,5.858752055068580655e-02,-2.554976448881029483e-01,2.523343843958723576e-01,1.715628591448304470e-03,-4.087174892382234442e-02,2.327129255846666633e-01,-1.605573224015094391e-01,-2.716646044502086244e-01,-1.159510202050762218e-01,-2.803067801333630205e-01,5.308945897114046575e-02,-7.848153831572983463e-02,1.098858294582391731e-01,1.753442883675940533e-01,-7.106572953874874532e-01,-5.646118070122300298e-02,-1.894249271995175343e-01
-6.243271252820939421e-02,1.034958609980450445e-01,1.889967835580333988e-01,-4.464514371870563492e-02,1.571356981867662872e-01,-9.075290917851844621e-03,-9.026798154957751952e-02,-8.603709832124803447e-02,1.224270299532809886e-02,7.027500715012425896e-03,7.875998255871473341e-02,-9.762234280170223322e-02,1.949163623958951319e-01,-8.436068638974597578e-02,1.391346446144129112e-01,4.092012637655849903e-03,1.294089413640582276e-01,-2.413676802868870153e-01,7.268972681345733933e-02,-1.430512833370820580e-01
-3.428833979171470869e-02,-1.110087430755183485e-01,7.048057150668692039e-02,-1.087065070076959766e-01,-3.480291556676995413e-02,1.070381004829551279e-02,1.127278222196346213e-01,-7.223919670132705750e-02,1.640383390882755588e-01,-6.893762984114747919e-04,2.308111778290509453e-01,1.151598786914879713e-01,2.128424855933473414e-01,1.029840576827128484e-01,1.403157196040060728e-01,-5.190809611224123099e-02,-3.726729678570532556e-02,-2.002317864542085546e-01,-1.668042140032552634e-01,-9.803161524844494767e-02
2.278002343044685241e-01,1.040942924431050021e-01,1.493764252043060792e-01,2.300463302703613933e-01,-3.382319678109930311e-02,1.460582794979186916e-01,1.317760663079747263e-01,1.471865680213280680e-01,4.824155177645293724e-02,2.638718502349848838e-01,2.108076694922285665e-01,2.134927139918880723e-01,1.510538432601290504e-01,5.949454220938683174e-02,2.434912395647084726e-01,7.739277020588615497e-02,2.322504815033296088e-01,1.094594712820930182e-01,2.736658077462518213e-01,1.214051442942689768e-01
1.311774339568996250e-01,1.519333384502402906e-01,2.565292090540311487e-01,1.849061285664886090e-01,1.469480861354886536e-01,1.793975470576057163e-01,-1.009851943820578787e-02,-3.466870250341511084e-02,1.998292694619217269e-01,4.716280036984574903e-02,1.607924200478433596e-01,7.098605456861474539e-02,1.843170632839393613e-02,8.140327517420486991e-02,1.973071399377321344e-01,1.966452330691555728e-01,1.209473801519423547e-01,1.809232015776660596e-01,1.304257685456752525e-01,1.053308065599723176e-01
2.915091939843773017e-01,-1.441171734050246921e-02,2.109592887235733349e-01,2.119192902964820158e-01,3.337717833937368650e-01,1.753670421674863034e-01,-1.997134952954388032e-02,2.634221828961296197e-01,3.097326677507938886e-01,4.702209681816824083e-01,1.665824242157102134e-02,4.472337795127218629e-01,-8.773087564270715816e-03,1.184527798707877000e-01,4.509879087080337356e-02,2.930803974008077128e-01,2.421355214753730112e-01,1.028124136100635883e-01,4.725062557567493576e-02,-9.342758860986176417e-02
1.351438784832094675e-01,1.323648917716786777e-01,2.334752371482451960e-01,2.532737971486231920e-01,2.971764624901351293e-01,2.608166526293396181e-01,-1.322868045784017683e-02,6.722489217093709224e-02,2.138827746062980650e-01,-3.434488370993121764e-02,1.252888500274852157e-01,1.110764986525400629e-03,4.170634408310331526e-02,1.568939883004747543e-02,2.356560868808892373e-01,7.992656944714589262e-02,2.440626712932519177e-02,2.722940430179378035e-01,1.834190380108798868e-01,-9.937905416629378916e-03
